Household ID|Cable Status|Meter Status|Panelist Status|Number of Cats|Number of Dogs|Number of TVs|Residence Type|Residence Status|Residence Duration|Household Income|Number of Members in Household|Male Head Working Status|Male Head Average Working Hours|Male Head Occupation|Male Head Education|Male Head Spanish/Hispanic|Male Head Race|Female Head Working Status|Female Head Average Working Hours|Female Head Occupation|Female Head Education|Female Head Spanish/Hispanic|Female Head Race|Demographic Change Date|Washing Machine|Clothes Dryer|Dishwasher|Freezer|Toaster|Toaster Broiler Over|Blender|Food Processor|Microwave|Convection Oven|Coffee Maker|Trash Compactor|Garbage Disposal|Hair Dryer|Curling Iron|Hair Rollers|Vacuum Cleaner|Personal Computer|Water Softner|Other Appliances|VCR
01112557|0|1|01|00|00|02|3|1|8|07|02|7|00|00|07|0|1|6|00|00|05|0|1|      |2|2|0|2|2|2|0|2|0|0|2|0|0|2|0|0|2|0|2|0|0
01112573|1|0|01|01|00|02|3|1|5|03|05|1|40|02|05|0|1|6|00|00|05|0|1|      |2|2|0|2|2|2|2|0|2|2|2|0|0|2|2|0|2|0|2|0|0
01112615|0|0|01|00|00|02|3|1|6|04|04|1|40|05|07|0|1|6|00|00|05|0|1|      |2|2|0|2|2|2|2|2|2|0|2|0|0|2|2|2|2|0|2|0|1
01112623|0|0|01|00|01|01|3|1|5|05|04|1|45|02|05|0|1|2|06|06|05|0|1|      |2|2|0|0|2|0|2|2|2|0|2|0|0|2|2|2|2|0|2|0|1
01112664|0|0|01|00|00|02|4|2|5|03|02|7|00|00|02|0|1|7|00|00|03|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|2|0|0|2|0|0|0|0
01112698|1|1|01|00|00|04|3|1|5|12|02|1|45|10|08|0|1|2|18|06|05|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|2|2|2|2|0|2|0|1
01112706|0|0|09|00|00|01|1|2|5|04|01|0|00|00|00|0|0|1|36|09|08|0|1|      |0|0|0|2|2|0|2|0|0|0|0|0|2|2|2|0|2|0|0|0|0
01112730|1|1|01|00|02|01|3|1|5|06|06|1|40|07|08|0|1|1|42|06|06|0|1|      |0|2|0|2|2|2|2|0|0|0|2|0|0|2|2|2|2|0|2|0|0
01112748|0|0|01|00|01|03|3|1|8|05|03|1|40|06|05|0|1|2|05|06|04|0|1|      |2|2|0|0|2|2|2|2|0|0|0|0|0|2|2|2|2|2|0|0|0
01112755|1|0|01|00|00|02|3|2|3|01|03|7|00|00|03|0|1|1|36|05|03|0|1|      |0|0|0|2|2|0|2|0|0|2|2|0|0|2|2|0|2|0|0|0|1
01112813|1|0|01|00|00|03|3|1|6|04|03|1|40|07|04|0|1|1|40|08|06|0|1|      |2|2|0|2|2|0|2|0|2|2|2|0|2|2|2|0|2|0|2|0|1
01112888|1|1|01|00|00|02|3|1|4|11|02|1|40|08|11|0|1|1|45|08|11|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|2|2|2|0|2|0|2|0|1
01112938|1|0|04|00|00|02|3|1|1|07|02|0|00|00|00|0|0|1|48|06|09|0|1|      |2|2|0|0|2|0|2|0|2|0|0|0|2|2|2|2|2|0|0|0|0
01112946|0|1|01|00|01|01|3|1|6|08|05|1|48|08|11|0|1|2|20|09|09|0|1|      |2|2|2|2|2|0|2|0|0|0|0|0|0|2|2|1|2|1|2|0|0
01112961|1|1|01|01|00|01|3|1|4|06|04|1|40|01|05|0|1|1|40|06|07|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|0|2|2|2|2|0|2|0|0
01113043|1|1|01|00|00|03|3|1|5|06|06|2|32|06|06|0|5|1|40|08|11|0|1|      |2|2|2|2|2|2|2|2|2|0|0|0|0|2|2|0|2|2|2|0|1
01113076|0|1|01|00|00|03|3|1|5|09|02|7|00|00|08|0|1|3|20|07|05|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|0|2|0|2|0|1
01113126|0|0|01|00|01|02|3|1|6|07|06|1|52|06|05|0|1|2|08|06|08|0|1|      |2|2|2|2|2|2|2|2|2|0|2|0|2|2|2|2|2|2|2|0|1
01113134|1|0|01|01|00|03|3|1|7|11|02|1|40|10|05|0|1|7|00|00|08|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|0|2|0|2|0|0
01113142|1|0|01|00|01|03|3|1|5|06|04|1|40|03|07|0|1|1|40|06|07|0|1|      |2|2|2|2|2|0|2|2|2|0|0|0|2|2|2|2|2|2|0|0|1
01113167|0|0|01|00|00|01|1|2|7|01|01|0|00|00|00|0|0|7|00|00|03|0|1|      |0|0|0|0|2|0|0|0|2|0|0|0|0|0|0|0|2|0|0|0|0
01113183|1|0|01|00|02|01|6|1|5|04|04|1|40|07|05|0|1|2|30|05|05|0|1|      |2|2|0|0|2|0|2|2|2|2|2|0|0|2|2|2|2|0|0|0|1
01113209|1|1|01|00|00|02|3|1|8|05|02|1|45|10|03|0|1|6|00|00|04|0|1|      |2|2|0|2|2|0|2|0|2|2|2|0|0|2|2|0|2|0|0|0|1
01113217|1|0|01|00|00|02|3|1|4|11|02|1|45|10|11|0|1|2|20|06|08|0|1|      |2|2|2|2|2|2|2|0|2|0|0|0|2|0|2|0|2|0|2|0|1
01113225|1|1|01|00|00|02|3|1|1|08|04|1|50|08|08|0|1|1|40|06|07|0|1|      |2|2|0|2|2|0|2|0|2|2|2|0|0|2|2|2|2|0|0|0|1
01113241|1|0|01|00|02|03|3|1|6|08|05|1|46|08|11|0|1|2|30|06|05|0|1|      |2|2|0|0|2|0|2|0|0|2|0|0|0|2|2|0|2|2|2|0|1
01113290|0|0|05|02|02|01|3|2|1|09|02|1|60|10|10|0|1|1|40|07|05|0|1|      |2|2|2|2|0|2|2|2|0|2|0|0|2|2|2|2|2|2|2|0|1
01113340|1|0|01|00|00|02|3|1|5|04|02|7|00|00|03|0|1|6|00|00|05|0|1|      |2|2|2|0|2|2|2|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01113357|1|1|01|01|00|02|4|2|5|06|02|0|00|00|00|0|0|1|41|07|08|0|1|      |0|0|2|0|2|0|2|0|2|2|0|0|2|2|2|2|2|0|0|0|0
01113381|1|1|01|00|00|01|3|1|8|10|02|7|00|00|08|0|1|1|45|05|08|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|0|0|0|0|2|0|2|0|0
01113456|0|0|01|00|00|02|3|1|5|05|05|1|40|09|08|0|1|6|00|00|05|0|1|      |2|2|0|0|2|0|2|0|2|2|2|0|0|2|0|0|2|2|2|0|1
01113472|0|1|01|00|00|02|3|1|5|05|04|1|40|08|07|0|1|1|36|05|06|0|1|      |2|2|0|0|2|0|2|2|2|2|0|0|2|2|2|2|2|0|2|0|1
01113498|1|1|01|00|00|03|3|1|3|06|05|1|40|02|06|0|1|1|55|05|08|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|2|2|2|2|0|2|0|1
01113514|1|0|01|00|00|01|3|1|5|04|01|7|00|00|08|0|1|0|00|00|00|0|0|      |2|2|0|0|2|1|0|0|1|0|2|0|0|0|0|0|2|0|2|0|0
01113522|1|0|01|00|02|03|3|1|3|10|04|1|45|07|08|0|1|1|40|06|08|0|1|      |2|2|2|2|2|0|0|2|2|0|2|0|2|2|2|2|2|2|2|0|0
01113548|0|0|01|00|02|05|3|1|1|07|03|1|40|07|05|0|1|1|40|06|05|0|1|      |2|2|2|0|2|0|2|0|2|2|0|0|0|2|2|2|2|0|0|0|1
01113563|1|0|01|00|00|02|3|1|3|06|06|1|45|10|08|0|1|6|00|00|05|0|1|      |2|2|0|0|2|0|2|2|2|0|2|0|0|2|2|0|2|0|2|0|1
01113613|1|0|01|00|00|02|3|1|8|03|02|7|00|00|03|0|1|7|00|00|09|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|0|0|0|0|2|0|2|0|1
01113746|1|1|01|00|01|02|3|1|4|06|02|1|40|04|08|0|1|1|40|06|07|0|1|      |2|2|0|1|2|0|2|0|2|2|2|0|0|2|2|0|2|0|0|0|1
01113753|1|0|02|00|00|01|3|1|8|02|02|7|00|00|03|0|1|7|00|00|08|0|1|      |2|2|0|0|2|2|0|0|2|0|2|0|0|2|2|0|2|0|2|0|0
01113803|1|0|01|00|00|02|3|1|3|08|04|1|40|02|05|0|1|1|40|06|08|0|1|      |2|2|2|0|2|0|2|0|2|0|2|0|2|2|2|2|2|0|0|0|0
01113811|1|0|01|00|03|03|3|1|5|08|02|1|47|02|06|0|1|1|47|02|03|0|1|      |2|2|0|2|2|0|2|2|2|2|0|2|0|2|2|0|2|0|2|0|1
01113852|0|0|01|00|00|02|3|1|4|05|02|0|00|00|00|0|0|1|60|06|09|0|1|      |2|2|2|0|0|2|2|0|2|0|2|0|0|2|2|2|2|0|0|0|1
01113860|1|0|01|01|01|07|3|1|5|11|06|1|55|10|06|0|1|2|20|06|06|0|1|      |2|2|2|2|2|0|2|1|2|0|2|0|2|2|2|2|2|2|2|0|1
01113894|1|0|01|00|00|03|3|1|5|12|04|5|00|00|10|0|1|2|34|08|10|0|1|      |2|2|2|0|2|0|2|2|2|2|2|0|2|2|2|2|2|2|2|0|1
01113936|1|0|01|00|00|01|1|2|3|05|01|0|00|00|00|0|0|1|45|10|11|0|1|      |0|0|0|0|2|0|0|0|0|0|2|0|0|2|2|0|2|0|0|0|0
01113969|1|1|01|00|00|02|3|1|7|10|02|1|43|10|07|0|1|6|00|00|08|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|2|2|0|2|0|0
01114017|1|0|08|00|00|01|1|2|4|04|01|0|00|00|00|0|0|1|40|08|09|0|1|      |0|0|0|0|2|2|1|0|1|0|0|0|0|2|2|0|2|0|0|0|0
01114041|1|1|01|00|02|03|3|2|4|03|02|0|00|00|00|0|0|1|40|03|06|0|1|      |2|2|1|2|1|2|2|1|2|1|1|0|1|2|2|2|2|0|1|0|1
01114058|1|0|01|00|00|02|3|1|8|03|01|0|00|00|00|0|0|1|40|06|08|0|1|      |2|2|2|0|2|0|2|0|2|0|2|0|2|0|2|0|2|0|0|0|0
01114082|1|1|01|03|00|04|3|1|5|13|05|1|60|08|11|0|1|6|00|00|08|0|1|      |2|2|2|2|2|2|2|2|2|0|2|0|2|2|2|2|2|2|2|0|1
01114090|1|0|01|00|02|02|3|1|5|05|02|4|40|03|05|0|1|1|40|06|05|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|0|2|2|2|2|0|2|0|1
01114132|0|0|01|01|00|01|3|1|4|07|03|1|40|03|07|0|1|1|40|06|08|0|1|      |2|2|0|2|2|0|2|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01114140|0|0|01|00|00|02|3|1|6|03|02|7|00|00|03|0|1|7|00|00|08|0|1|      |2|2|0|2|2|0|2|2|0|2|2|0|0|0|0|0|2|0|0|0|0
01114173|0|0|01|00|01|03|3|1|4|09|02|3|25|02|11|0|1|1|40|06|10|0|1|      |2|2|2|2|2|2|2|2|1|0|2|0|2|2|2|2|2|0|2|0|0
01114181|1|1|01|00|00|02|3|1|4|06|04|2|09|10|05|0|1|6|00|00|08|0|1|      |2|2|0|0|0|2|2|0|0|0|2|0|0|0|2|2|2|0|2|0|0
01114256|0|1|01|00|00|01|3|1|7|09|02|1|40|06|08|0|1|6|00|00|08|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|0|2|0|0|0|0
01114264|1|0|01|01|01|03|3|2|3|05|02|1|40|03|05|0|1|1|40|06|07|0|1|      |1|2|0|1|2|2|1|0|1|1|2|0|0|2|2|0|2|0|0|0|1
01114280|1|0|01|00|02|04|3|1|7|09|03|1|40|08|08|0|1|1|40|06|07|0|1|      |2|2|2|2|2|0|1|0|2|0|2|0|2|2|2|1|2|0|0|0|1
01114298|0|0|01|00|00|05|3|1|4|10|05|1|50|08|11|0|1|2|16|08|09|0|1|      |2|2|2|2|2|0|0|2|2|0|0|0|2|2|2|2|2|2|2|0|1
01114322|1|0|01|00|01|05|3|1|8|09|03|4|55|02|05|0|1|1|35|04|06|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|2|2|0|2|0|0
01114330|1|0|01|00|01|02|3|1|6|07|02|1|40|03|05|0|1|6|00|00|04|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|2|2|0|2|0|0
01114348|1|1|01|00|00|02|3|1|4|05|04|4|40|02|03|0|1|2|30|07|05|0|1|      |2|2|2|0|2|0|2|0|2|2|2|2|0|2|2|1|2|0|2|0|0
01114405|1|0|01|00|00|02|3|1|8|04|02|2|18|06|05|0|1|1|40|05|08|0|1|      |2|2|2|2|2|0|2|0|2|1|2|0|0|1|2|0|2|0|2|0|0
01114413|1|1|01|00|00|04|3|1|8|07|02|1|40|07|08|0|1|2|28|08|10|0|1|      |2|2|2|2|2|2|2|2|2|2|2|0|0|2|2|2|2|0|2|0|0
01114421|0|0|01|00|01|02|3|1|8|10|03|1|45|10|05|0|1|6|00|00|05|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|2|2|0|2|0|1
01114447|1|1|01|00|00|02|3|1|8|05|02|1|40|07|10|0|1|2|25|06|09|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|0|2|2|0|2|0|2|0|0
01114454|1|1|01|00|00|03|3|1|8|08|02|1|40|06|07|0|1|1|40|06|08|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|1|2|2|0|2|0|2|0|0
01114520|1|0|01|00|00|03|5|2|1|03|03|0|00|00|00|0|0|1|40|06|07|0|1|      |0|0|0|0|2|2|2|2|2|0|2|0|0|2|2|2|2|0|0|0|1
01114546|1|1|01|01|01|02|3|1|5|07|05|1|72|04|08|0|1|2|20|06|08|0|1|      |2|2|0|1|2|1|2|0|2|1|2|0|0|2|2|0|2|1|2|0|1
01114561|0|0|01|00|01|02|3|1|8|06|02|1|40|05|09|0|1|1|38|05|03|0|1|      |2|2|0|2|2|2|2|0|1|0|2|0|0|2|2|0|2|0|1|0|0
01114587|1|0|01|00|00|01|3|1|4|02|02|1|35|07|03|0|1|1|40|10|05|0|1|      |2|2|0|2|2|0|2|1|0|2|2|0|0|2|0|0|2|0|2|0|0
01114611|0|0|01|00|01|01|3|1|8|02|01|0|00|00|00|0|0|7|00|00|04|0|1|      |0|0|0|2|2|2|2|0|0|2|2|0|0|0|2|0|2|0|0|0|0
01114637|1|0|01|00|00|02|3|1|5|04|05|1|40|09|07|0|1|6|00|00|05|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|2|2|2|2|0|2|0|0|0
01114652|1|0|01|00|02|02|3|2|5|03|02|1|40|03|05|0|1|1|45|06|08|0|1|      |2|2|0|0|2|2|2|0|2|2|2|0|0|2|0|0|2|0|0|0|1
01114694|0|0|01|00|00|02|3|1|3|05|02|1|40|02|08|0|1|1|40|06|08|0|1|      |2|2|0|2|2|2|2|0|2|2|2|0|1|1|2|0|2|0|2|0|0
01114710|1|0|01|00|01|04|3|1|6|08|03|1|40|06|05|0|1|1|42|06|08|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|2|2|2|0|2|0|2|0|1
01114736|1|0|01|00|00|02|3|1|8|06|02|7|00|00|09|0|1|7|00|00|08|0|1|      |2|2|0|2|2|0|2|2|0|0|2|0|0|2|2|0|2|0|0|0|0
01114751|0|1|01|00|00|03|3|1|7|07|02|1|40|07|05|0|1|4|20|06|05|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|0|2|2|0|2|0|2|0|0
01114785|0|0|05|00|00|01|3|2|5|03|03|0|00|00|00|0|0|1|40|06|05|0|1|      |2|2|0|2|2|2|2|0|2|0|2|0|0|2|2|0|2|0|0|0|0
01114801|1|0|01|00|00|02|3|1|7|06|04|1|41|07|05|0|1|1|40|06|05|0|1|      |2|2|0|2|2|0|2|0|2|2|2|0|0|2|2|0|2|0|2|0|1
01114827|1|0|01|00|00|02|3|1|7|04|04|3|20|05|05|0|1|1|40|06|06|0|1|      |2|2|2|2|2|0|0|2|2|0|0|0|0|2|2|2|2|0|2|0|0
01114835|1|0|05|03|00|01|3|1|1|04|01|0|00|00|00|0|0|2|21|06|07|0|1|      |2|2|0|2|2|0|2|1|2|0|1|0|1|2|2|0|2|0|2|0|0
01114850|1|0|01|00|00|01|6|1|7|05|03|1|45|10|04|0|1|2|16|06|04|0|1|      |2|2|0|2|2|1|2|0|2|0|2|0|2|2|2|0|2|1|2|0|1
01114900|1|0|01|00|00|03|1|2|7|06|03|1|50|02|05|0|1|2|30|08|08|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|0|2|2|2|2|0|2|0|0
01114918|1|0|01|00|00|03|3|1|8|05|02|7|00|00|05|0|1|7|00|00|08|0|1|      |0|0|2|2|2|1|2|1|2|1|2|0|2|1|2|0|2|0|2|0|1
01114934|0|0|01|00|00|01|1|2|5|03|01|0|00|00|00|0|0|1|40|04|07|0|1|      |2|2|0|0|2|0|2|2|2|0|2|0|2|2|2|0|2|0|2|0|0
01114959|1|1|01|00|00|03|3|1|5|09|05|1|40|03|06|0|1|1|40|06|06|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|2|2|0|2|0|2|0|0
01114975|1|1|01|00|00|02|3|1|4|07|05|1|45|03|07|0|1|1|40|06|07|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|2|2|0|2|0|0
01114983|1|1|01|00|00|02|3|1|4|10|03|1|50|10|07|0|1|1|40|08|09|0|1|      |2|2|0|2|2|2|2|0|2|2|2|0|2|2|2|0|2|0|2|0|0
01114991|0|1|01|01|01|02|3|1|8|03|01|0|00|00|00|0|0|7|00|00|03|0|1|      |2|2|0|0|2|0|2|0|2|0|2|0|0|0|0|0|2|0|0|0|0
01115022|1|1|01|01|00|02|3|1|5|05|03|1|40|02|05|0|1|1|40|06|05|0|1|      |2|2|0|0|2|0|0|0|2|2|0|0|0|0|2|0|2|0|2|0|0
01115048|1|1|01|03|00|04|3|1|8|04|03|2|20|07|09|0|1|2|30|06|09|0|1|      |2|2|2|0|2|2|0|0|2|2|2|0|0|2|2|2|2|0|2|0|1
01115055|1|0|01|00|01|02|3|1|8|07|02|1|40|07|08|0|1|1|40|06|05|0|1|      |2|2|0|2|2|2|2|0|2|0|2|0|0|2|2|2|2|0|0|0|1
01115071|1|0|01|01|00|02|3|1|5|03|02|0|00|00|00|0|0|1|40|09|07|0|1|      |2|2|2|2|2|0|2|0|2|0|0|0|0|2|2|2|2|2|2|0|1
01115089|1|0|01|00|01|02|3|1|6|02|02|0|00|00|00|0|0|1|40|06|04|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|0|2|2|0|2|0|0|0|1
01115097|0|0|01|00|00|01|1|2|5|02|02|7|00|00|04|0|1|7|00|00|05|0|1|      |0|0|0|0|2|0|0|2|2|2|2|0|0|0|0|0|2|0|0|0|0
01115105|1|1|01|01|01|04|3|1|6|08|04|1|50|10|05|0|1|1|40|08|11|0|1|      |2|2|0|0|2|0|2|0|2|2|2|0|0|2|2|0|2|0|2|0|1
01115204|1|1|01|00|00|01|1|2|5|06|03|0|00|00|00|0|0|1|40|06|05|0|1|      |0|0|0|0|2|2|0|0|2|0|0|0|0|2|2|2|2|0|0|0|0
01115295|1|0|01|00|00|02|3|1|5|03|04|1|35|04|07|0|1|1|35|06|07|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|0|2|0|0|2|0|2|0|1
01115303|0|0|01|00|00|01|1|2|7|04|01|0|00|00|00|0|0|7|00|00|05|0|1|      |1|1|0|0|0|0|0|0|2|1|2|0|0|1|2|1|2|0|0|0|0
01115345|1|0|01|00|00|01|1|2|2|06|02|0|00|00|00|0|0|1|40|06|07|0|1|      |0|0|0|2|2|0|0|0|2|0|0|0|0|2|2|0|2|0|0|0|1
01115352|0|1|01|00|01|01|3|1|4|04|01|0|00|00|00|0|0|1|42|06|09|0|1|      |2|2|0|0|2|0|2|0|0|0|2|0|0|2|2|2|2|0|0|0|0
01115360|0|0|01|00|00|01|1|2|1|02|01|0|00|00|00|0|0|5|00|00|08|0|1|      |0|0|0|2|2|0|2|0|0|2|2|0|2|2|0|0|2|0|0|0|0
01115428|1|1|01|00|01|03|3|1|7|11|05|1|50|08|11|0|1|2|25|07|05|0|1|      |2|2|2|2|2|0|2|0|2|2|0|0|2|2|2|0|2|0|2|0|1
01115493|1|0|01|00|00|03|3|1|8|06|02|2|32|10|07|0|1|1|40|06|07|0|1|      |2|2|0|2|2|0|2|2|2|0|2|0|0|2|2|0|2|0|0|0|1
01115550|1|0|01|00|00|02|3|1|7|08|02|2|32|04|08|0|1|1|40|05|08|0|1|      |2|2|0|2|2|2|2|2|2|0|2|0|0|2|2|2|2|0|2|0|1
01115576|1|0|01|00|00|03|3|1|4|04|05|1|51|02|08|0|1|6|00|00|05|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|2|2|2|2|2|0|2|0|0
01115584|0|0|01|00|01|02|3|2|7|07|02|1|40|10|05|0|1|6|00|00|03|0|1|      |2|2|0|2|2|2|2|1|1|0|1|0|0|1|2|2|2|0|2|0|0
01115592|0|1|01|00|00|03|3|1|8|11|02|1|45|10|09|0|1|1|45|06|09|0|1|      |2|2|0|0|2|2|2|0|0|0|2|0|0|2|0|0|2|2|2|0|1
01115626|1|0|01|00|00|03|3|1|4|06|02|1|45|07|09|0|1|1|42|06|07|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|2|2|2|0|2|0|2|0|1
01115634|0|1|01|00|00|02|3|1|5|04|07|1|48|07|09|0|1|2|07|06|08|0|1|      |2|2|2|2|2|0|2|0|2|0|0|0|0|2|2|0|2|2|2|0|0
01115667|1|1|01|00|00|02|3|1|3|03|05|1|40|03|05|0|1|1|40|03|05|0|1|      |2|2|1|1|2|0|2|0|2|1|1|0|0|2|2|2|2|0|2|0|0
01115691|1|0|01|00|00|02|3|1|8|03|02|7|00|00|05|0|1|3|20|07|05|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|0|2|2|2|2|0|0|0|0
01115717|1|0|01|00|00|01|1|2|5|02|01|0|00|00|00|0|0|5|00|00|05|0|1|      |0|0|0|0|0|2|0|0|0|0|2|0|0|2|2|0|2|0|0|0|0
01115758|1|0|01|00|00|05|4|2|5|05|06|1|70|02|06|0|1|1|35|02|06|0|1|      |1|2|0|2|2|1|2|2|2|0|2|0|0|2|2|0|2|2|0|0|1
01115782|1|1|01|00|01|03|4|1|6|13|03|1|60|08|11|0|1|2|30|07|08|0|1|      |2|2|0|2|2|0|2|0|2|2|2|0|2|2|2|2|2|0|2|0|0
01115923|1|1|01|00|00|03|3|1|4|09|04|1|40|07|09|0|1|2|20|05|07|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|2|2|2|2|2|2|0|1
01115949|1|1|01|00|00|03|3|1|8|06|02|7|00|00|08|0|1|7|00|00|05|0|1|      |2|2|2|2|2|2|2|2|2|2|2|0|2|2|2|0|2|0|2|0|1
01115964|0|1|01|01|00|01|3|1|5|05|01|0|00|00|00|0|0|1|40|08|11|0|1|      |2|2|0|0|2|0|2|0|0|0|2|0|0|2|2|2|2|0|2|0|0
01115972|1|0|01|01|00|01|3|1|4|05|03|1|50|09|08|0|1|1|35|10|07|0|1|      |2|2|2|2|2|2|2|0|2|2|2|0|0|2|2|2|2|0|0|0|1
01115998|1|0|05|00|03|02|3|1|5|08|05|1|58|05|08|0|1|1|47|08|11|0|1|      |2|2|2|2|2|2|2|2|2|2|0|0|0|2|2|2|2|0|2|0|0
01116004|1|0|01|00|01|04|3|1|7|12|02|1|40|10|06|0|1|1|50|08|10|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|0|2|0|2|0|1
01116012|0|0|04|00|00|04|3|1|5|06|03|1|50|10|05|0|1|1|40|06|05|0|1|      |2|2|0|2|2|2|2|0|2|1|2|0|0|2|2|2|2|0|2|0|1
01116053|1|1|01|00|01|03|3|1|8|10|04|1|40|06|05|0|1|2|25|07|08|0|1|      |2|2|0|2|2|0|2|2|2|0|2|0|0|2|2|0|2|0|2|0|1
01116061|0|0|01|00|00|02|3|1|4|06|01|1|40|02|08|0|1|0|00|00|00|0|0|      |2|2|2|0|2|0|0|0|2|0|0|0|2|2|0|0|2|0|0|0|1
01116079|1|1|01|00|01|03|3|1|6|12|03|1|60|10|05|0|1|6|00|00|05|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|2|2|0|2|0|1
01116111|1|0|01|00|01|02|3|1|8|03|03|5|00|00|05|0|1|2|25|05|03|0|1|      |2|2|0|0|2|0|0|0|0|2|2|0|0|2|0|0|2|0|2|0|1
01116194|1|0|01|00|00|01|1|2|5|02|01|0|00|00|00|0|0|7|00|00|05|0|1|      |0|0|0|0|2|0|2|0|2|0|2|0|0|0|0|0|2|0|0|0|1
01116228|1|0|01|00|00|01|1|2|4|01|01|0|00|00|00|0|0|7|00|00|03|0|1|      |0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0
01116319|1|0|01|01|00|02|3|1|7|06|04|1|50|03|06|0|1|2|15|05|07|0|1|      |2|2|0|2|2|0|2|0|0|0|2|0|0|2|2|0|2|0|2|0|0
01116335|1|0|05|00|01|02|3|1|1|02|01|0|00|00|00|0|0|7|00|00|05|0|1|      |2|2|0|2|2|0|0|0|2|0|2|0|0|2|2|2|2|0|0|0|0
01116368|1|1|01|00|01|04|3|1|7|06|03|1|40|06|05|0|1|1|40|06|08|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|0|2|2|0|2|0|2|0|0
01116418|1|0|01|00|00|02|3|1|4|08|04|1|44|10|08|0|1|2|20|06|05|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|2|2|0|0|0|1
01116509|1|1|01|00|01|01|3|1|8|03|02|7|00|00|03|0|1|7|00|00|03|0|1|      |2|2|0|1|2|0|2|0|0|2|2|0|0|0|1|0|2|0|2|0|0
01116517|1|0|01|00|00|02|1|2|2|03|01|0|00|00|00|0|0|2|28|07|05|0|1|      |0|0|0|0|2|0|0|0|2|2|2|0|2|2|0|0|2|0|2|0|1
01116533|1|1|01|00|00|03|3|1|4|07|02|1|45|04|08|0|1|1|40|06|08|0|1|      |2|2|0|2|0|2|2|2|2|2|2|0|0|2|0|0|2|2|2|0|1
01116608|1|1|01|00|01|02|3|1|4|11|06|1|60|08|11|0|1|2|20|06|09|0|1|      |2|2|2|2|2|0|2|0|1|2|2|0|2|2|2|0|2|0|2|0|1
01116616|1|0|01|00|00|01|4|2|1|05|01|0|00|00|00|0|0|1|40|08|07|0|1|      |1|1|1|1|2|0|1|0|1|1|1|0|0|2|1|2|2|0|0|0|1
01116632|1|1|01|00|00|03|3|1|5|08|06|1|40|09|08|0|1|2|25|10|07|0|1|      |2|2|2|0|2|0|2|0|2|2|2|0|0|2|2|0|2|0|0|0|0
01116640|1|0|01|00|02|04|3|1|7|06|06|1|50|07|05|0|1|6|00|00|08|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|0|2|2|2|2|0|2|0|1
01116681|1|1|01|01|00|02|3|1|5|06|04|1|50|07|08|0|1|2|24|08|09|0|1|      |2|2|0|0|2|0|2|0|0|2|2|0|0|2|2|2|2|0|0|0|0
01116699|1|0|01|00|01|03|3|1|5|07|07|1|43|06|06|0|1|6|00|00|05|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|2|2|2|2|2|2|0|0|1
01116756|1|0|01|00|00|01|3|1|8|04|02|7|00|00|03|0|1|1|40|06|08|0|1|      |2|2|0|2|2|1|2|2|2|1|2|1|0|2|2|1|2|0|0|0|1
01116871|1|0|01|00|00|02|3|1|7|04|02|7|00|00|05|0|1|7|00|00|03|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|0|2|0|2|0|2|0|0
